ts_utc,dex,pool,program_id,tick_spacing,fee_ppm,fee_bps,protocol_fee_ppm,liquidity_u128,sqrt_price_x64,tick_current,mintA,decA,symbolA,mintB,decB,symbolB,base_mint,base_decimals,base_symbol,quote_mint,quote_decimals,quote_symbol,usd_per_quote,mid_usd_per_base,usd_notional,buy_px_usd_per_base,sell_px_usd_per_base,roundtrip_bps,fee_bps_total,impact_bps_total,buy_out_base,sell_in_base,buy_fee_quote,sell_fee_base
2025-10-20T14:40:07.083Z,meteora,4kdxjt8pKEW4qV4ji4HANixwswDJw3Egn8L4x2BEWQqT,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,5,60126,12.02528,0,,,17336,,,,,,,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,8,WBTC,So11111111111111111111111111111111111111112,9,SOL,191.49962125497072,111094.27675078489,100,111128.39775076123,111002.57525974604,23.35102014568237,12.02528,11.325740145682369,0.00089986,0.00090088,,
2025-10-20T14:40:07.209Z,meteora,4kdxjt8pKEW4qV4ji4HANixwswDJw3Egn8L4x2BEWQqT,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,5,60126,12.02528,0,,,17336,,,,,,,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,8,WBTC,So11111111111111111111111111111111111111112,9,SOL,191.49962125497072,111094.27675078489,250,111127.90377212556,111004.54674623473,23.129094660727596,12.02528,11.103814660727593,0.00224966,0.00225216,,
2025-10-20T14:40:07.333Z,meteora,4kdxjt8pKEW4qV4ji4HANixwswDJw3Egn8L4x2BEWQqT,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,5,60126,12.02528,0,,,17336,,,,,,,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,8,WBTC,So11111111111111111111111111111111111111112,9,SOL,191.49962125497072,111094.27675078489,500,111127.65678445456,111004.79318696981,23.08467937485471,12.02528,11.059399374854706,0.00449933,0.00450431,,
2025-10-20T14:40:07.458Z,meteora,4kdxjt8pKEW4qV4ji4HANixwswDJw3Egn8L4x2BEWQqT,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,5,60126,12.02528,0,,,17336,,,,,,,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,8,WBTC,So11111111111111111111111111111111111111112,9,SOL,191.49962125497072,111094.27675078489,1000,111127.65678445456,111004.9164077477,23.07358782437167,12.02528,11.048307824371669,0.00899866,0.00900861,,
2025-10-20T14:40:07.581Z,meteora,4kdxjt8pKEW4qV4ji4HANixwswDJw3Egn8L4x2BEWQqT,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,5,60126,12.02528,0,,,17336,,,,,,,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,8,WBTC,So11111111111111111111111111111111111111112,9,SOL,191.49962125497072,111094.27675078489,2500,111127.65678445458,111005.03962879915,23.062496249266992,12.02528,11.037216249266992,0.02249665,0.0225215,,
2025-10-20T14:40:07.706Z,meteora,4kdxjt8pKEW4qV4ji4HANixwswDJw3Egn8L4x2BEWQqT,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,5,60126,12.02528,0,,,17336,,,,,,,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,8,WBTC,So11111111111111111111111111111111111111112,9,SOL,191.49962125497072,111094.27675078489,5000,111142.42857765255,110993.08846038156,25.467927239695037,12.02528,13.442647239695036,0.04498732,0.04504785,,
2025-10-20T14:40:07.829Z,meteora,4kdxjt8pKEW4qV4ji4HANixwswDJw3Egn8L4x2BEWQqT,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,5,60126,12.02528,0,,,17336,,,,,,,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,8,WBTC,So11111111111111111111111111111111111111112,9,SOL,191.49962125497072,111094.27675078489,10000,111178.18861824411,110958.85091013998,31.768665034690883,12.02528,19.74338503469088,0.0899457,0.0901235,,
2025-10-20T14:40:07.952Z,meteora,4kdxjt8pKEW4qV4ji4HANixwswDJw3Egn8L4x2BEWQqT,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,5,60126,12.02528,0,,,17336,,,,,,,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,8,WBTC,So11111111111111111111111111111111111111112,9,SOL,191.49962125497072,111094.27675078489,25000,111295.43118454354,110851.33470327847,52.00001985642925,12.02528,39.974739856429245,0.22462737,0.22552728,,
2025-10-20T14:40:08.077Z,meteora,4kdxjt8pKEW4qV4ji4HANixwswDJw3Egn8L4x2BEWQqT,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,5,60126,12.02528,0,,,17336,,,,,,,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,8,WBTC,So11111111111111111111111111111111111111112,9,SOL,191.49962125497072,111094.27675078489,50000,111505.83930434095,110663.20302645268,87.87403679766356,12.02528,75.84875679766357,0.44840701,0.45182137,,
2025-10-20T14:40:08.205Z,meteora,4kdxjt8pKEW4qV4ji4HANixwswDJw3Egn8L4x2BEWQqT,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,5,60126,12.02528,0,,,17336,,,,,,,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,8,WBTC,So11111111111111111111111111111111111111112,9,SOL,191.49962125497072,111094.27675078489,100000,112056.20057719252,110105.41437319382,187.62264298340963,12.02528,175.59736298340962,0.89240934,0.90822055,,
2025-10-20T14:42:16.976Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,10,191.63304816163927,191.0592998200164,69.96992071616032,40,29.969920716160324,0.052183066,0.052339771,,
2025-10-20T14:42:17.104Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,25,191.63303641020792,191.05859822232358,70.00595504735232,40,30.005955047352316,0.130457673,0.130849908,,
2025-10-20T14:42:17.228Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,50,191.63303200342156,191.05836314079434,70.01800441334402,40,30.01800441334402,0.260915352,0.261700138,,
2025-10-20T14:42:17.352Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,100,191.63302980002842,191.05824596527927,70.02401001741985,40,30.024010017419858,0.52183071,0.523400597,,
2025-10-20T14:42:17.476Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,250,191.6330284779926,191.05817595206497,70.02759812221026,40,30.027598122210264,1.304576784,1.308501972,,
2025-10-20T14:42:17.598Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,500,191.63302796386753,191.05815244398994,70.02879921824332,40,30.02879921824332,2.609153575,2.617004266,,
2025-10-20T14:42:17.724Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,1000,191.63302778025147,191.05814076296102,70.0293997891326,40,30.029399789132594,5.218307155,5.234008852,,
2025-10-20T14:42:17.846Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,2500,191.6330278022854,191.05813373974308,70.02976780002594,40,30.029767800025933,13.045767886,13.085022611,,
2025-10-20T14:42:17.971Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,5000,191.63302776556216,191.05813140353763,70.02988791418538,40,30.02988791418538,26.091535777,26.170045542,,
2025-10-20T14:42:18.097Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,10000,191.63302776188988,191.0581302317846,70.02994892924225,40,30.02994892924225,52.183071555,52.340091405,,
2025-10-20T14:42:18.221Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,25000,191.63302776262435,191.05812953019293,70.02998561546337,40,30.029985615463374,130.457678887,130.850228993,,
2025-10-20T14:42:18.346Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,50000,191.63302776188985,191.05812929584232,70.02999781847237,40,30.029997818472367,260.915357775,261.700458307,,
2025-10-20T14:42:18.471Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,100000,191.69122731153755,190.99308843183482,76.46749864997958,40,36.46749864997957,521.672282047,523.579155775,,
2025-10-20T14:42:18.597Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,500000,192.18005339665683,190.2276532315489,141.98422184366842,40,101.98422184366844,2601.726824209,2628.429628953,,
2025-10-20T14:42:18.723Z,meteora,BGm1tav58oGcsQJehL9WXBFXF7D27vZsKefj4xJKD5Y,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,10,200000,40,0,,,-1654,,,,,,,So11111111111111111111111111111111111111112,9,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,191.44139454245683,1000000,192.94197918705035,189.07095241513184,242.20427150409273,40,202.20427150409273,5182.905266202,5289.019742199,,
2025-10-20T14:42:51.070Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,10,6.028937695149177,5.9865792865554,110.68438190703655,40,70.68438190703655,1.658667,1.670403,,
2025-10-20T14:42:51.197Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,25,6.028941329960342,5.9865800033381165,110.68925128348614,40,70.68925128348614,4.146665,4.176007,,
2025-10-20T14:42:51.322Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,50,6.028942056923101,5.986581436904066,110.68807215963629,40,70.68807215963629,8.293329,8.352012,,
2025-10-20T14:42:51.446Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,100,6.028942783886034,5.986581795295661,110.68868720250819,40,70.68868720250819,16.586656,16.704023,,
2025-10-20T14:42:51.570Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,250,6.028943074671257,5.986581866973983,110.68905283087558,40,70.68905283087558,41.466638,41.760057,,
2025-10-20T14:42:51.695Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,500,6.028943147367568,5.986582010330638,110.68893491845013,40,70.68893491845013,82.933275,83.520112,,
2025-10-20T14:42:51.821Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,1000,6.028943220063879,5.986582046169802,110.68899642276014,40,70.68899642276014,165.866548,167.040223,,
2025-10-20T14:42:51.943Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,2500,6.0289432636816676,5.986582067673301,110.68903332534704,40,70.68903332534704,414.666367,417.600556,,
2025-10-20T14:42:52.067Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,5000,6.028943270951299,5.986582074841134,110.6890334952205,40,70.6890334952205,829.332733,835.201111,,
2025-10-20T14:42:52.193Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,10000,6.028943278220931,5.986582082008967,110.68903366509394,40,70.68903366509394,1658.665464,1670.40222,,
2025-10-20T14:42:52.317Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,25000,6.028943281128782,5.986582084876099,110.68903373304332,40,70.68903373304332,4146.663658,4176.005548,,
2025-10-20T14:42:52.441Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,50000,6.028943282582709,5.986582084876099,110.68903615924198,40,70.68903615924198,8293.327314,8352.011096,,
2025-10-20T14:42:52.565Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,100000,6.028943282946191,5.986582085234492,110.68903616773454,40,70.68903616773454,16586.654627,16704.022191,,
2025-10-20T14:42:52.690Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,500000,6.028943283455065,5.986582085449526,110.689036658071,40,70.689036658071,82933.273128,83520.110952,,
2025-10-20T14:42:52.815Z,meteora,9d9mb8kooFfaD3SctgZtkxQypkshx6ezhbKio89ixyy2,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,50,200000,40,0,,,359,,,,,,,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6,TRUMP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,5.992612151505687,1000000,6.037270021685562,5.978355555592278,138.3118289717479,40,98.31182897174791,165637.779395,167270.077984,,
2025-10-20T14:44:02.127Z,meteora,7ubS3GccjhQY99AYNKXjNJqnXjaokEdfdV915xnCb96r,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,4,80249,16.04976,0,,,17536,,,,,,,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,8,cbBTC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,111097.96737182462,10,111148.16049794377,111012.43339253996,28.266644666265755,16.04976,12.216884666265758,0.00008997,0.00009008,,
2025-10-20T14:44:02.255Z,meteora,7ubS3GccjhQY99AYNKXjNJqnXjaokEdfdV915xnCb96r,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,4,80249,16.04976,0,,,17536,,,,,,,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,8,cbBTC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,111097.96737182462,25,111145.68977015071,111007.50410727765,28.487941016451725,16.04976,12.438181016451725,0.00022493,0.00022521,,
2025-10-20T14:44:02.382Z,meteora,7ubS3GccjhQY99AYNKXjNJqnXjaokEdfdV915xnCb96r,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,4,80249,16.04976,0,,,17536,,,,,,,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,8,cbBTC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,111097.96737182462,50,111143.21915219953,111007.50410727765,28.265559094475037,16.04976,12.215799094475036,0.00044987,0.00045042,,
2025-10-20T14:44:02.509Z,meteora,7ubS3GccjhQY99AYNKXjNJqnXjaokEdfdV915xnCb96r,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,4,80249,16.04976,0,,,17536,,,,,,,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,8,cbBTC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,111097.96737182462,100,111143.21915219953,111008.7363875537,28.15464074869449,16.04976,12.104880748694493,0.00089974,0.00090083,,
2025-10-20T14:44:02.634Z,meteora,7ubS3GccjhQY99AYNKXjNJqnXjaokEdfdV915xnCb96r,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,4,80249,16.04976,0,,,17536,,,,,,,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,8,cbBTC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,111097.96737182462,250,111142.72504178966,111008.48992930978,28.132349416835403,16.04976,12.082589416835406,0.00224936,0.00225208,,
2025-10-20T14:44:02.758Z,meteora,7ubS3GccjhQY99AYNKXjNJqnXjaokEdfdV915xnCb96r,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,4,80249,16.04976,0,,,17536,,,,,,,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,8,cbBTC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,111097.96737182462,500,111142.72504178966,111008.48992930978,28.132349416835403,16.04976,12.082589416835406,0.00449872,0.00450416,,
2025-10-20T14:44:02.886Z,meteora,7ubS3GccjhQY99AYNKXjNJqnXjaokEdfdV915xnCb96r,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,4,80249,16.04976,0,,,17536,,,,,,,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,8,cbBTC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,111097.96737182462,1000,111142.60151487365,111008.61315829495,28.110138758350065,16.04976,12.060378758350065,0.00899745,0.00900831,,
2025-10-20T14:44:03.012Z,meteora,7ubS3GccjhQY99AYNKXjNJqnXjaokEdfdV915xnCb96r,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,4,80249,16.04976,0,,,17536,,,,,,,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,8,cbBTC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,USDC,1,111097.96737182462,2500,111142.52739885586,111008.63780412482,28.101249140474863,16.04976,12.051489140474862,0.02249364,0.02252077,,
